"q_c_seed","aa","l1","l2","l3","tau","cdist","mse"
"3","1.2","0.3","0.5","1.5","1e-04","0.6745128","0.8728898"
"4","1.2","0.3","0.5","1.5","1e-04","0.2758468","0.576696"
"5","1.2","0.3","0.5","1.5","1e-04","1.477825","0.7429354"
"1","1.2","0.4","0.5","1.5","1e-04","0.9604113","1.004456"
"2","1.2","0.4","0.5","1.5","1e-04","1.279267","1.076486"
"3","1.2","0.4","0.5","1.5","1e-04","0.2709766","0.5372401"
"4","1.2","0.4","0.5","1.5","1e-04","0.2758419","0.5766645"
"5","1.2","0.4","0.5","1.5","1e-04","0.7701239","1.089792"
"1","1.2","0.5","0.5","1.5","1e-04","0.6184795","0.9018666"
"2","1.2","0.5","0.5","1.5","1e-04","1.586169","1.037418"
"3","1.2","0.5","0.5","1.5","1e-04","0.06050461","0.3307128"
"4","1.2","0.5","0.5","1.5","1e-04","1.21181","1.384554"
"5","1.2","0.5","0.5","1.5","1e-04","0.8062219","1.358621"
"1","1.2","0.1","1","1.5","1e-04","0.7641514","0.5258074"
"2","1.2","0.1","1","1.5","1e-04","1.071326","0.7870533"
"3","1.2","0.1","1","1.5","1e-04","0.00298307","0.02838807"
"4","1.2","0.1","1","1.5","1e-04","1.661766","0.807914"
"5","1.2","0.1","1","1.5","1e-04","1.21807","0.752584"
"1","1.2","0.2","1","1.5","1e-04","0.2157508","0.3641505"
"2","1.2","0.2","1","1.5","1e-04","0.7405757","0.6437419"
"3","1.2","0.2","1","1.5","1e-04","0.002256007","0.02439344"
"4","1.2","0.2","1","1.5","1e-04","1.259377","0.9596688"
"5","1.2","0.2","1","1.5","1e-04","1.138643","0.78541"
"1","1.2","0.3","1","1.5","1e-04","0.7914841","0.6852643"
"2","1.2","0.3","1","1.5","1e-04","1.013113","1.05726"
"3","1.2","0.3","1","1.5","1e-04","0.6745124","0.8728898"
"4","1.2","0.3","1","1.5","1e-04","0.2758468","0.576696"
"5","1.2","0.3","1","1.5","1e-04","1.477826","0.7429335"
"1","1.2","0.4","1","1.5","1e-04","0.9604113","1.004456"
"2","1.2","0.4","1","1.5","1e-04","1.279267","1.076486"
"3","1.2","0.4","1","1.5","1e-04","0.2709791","0.5372464"
"4","1.2","0.4","1","1.5","1e-04","0.2758419","0.5766645"
"5","1.2","0.4","1","1.5","1e-04","0.7701239","1.089792"
"1","1.2","0.5","1","1.5","1e-04","0.6184795","0.9018666"
"2","1.2","0.5","1","1.5","1e-04","1.586169","1.037418"
"3","1.2","0.5","1","1.5","1e-04","0.06050461","0.3307128"
"4","1.2","0.5","1","1.5","1e-04","1.21181","1.384554"
"5","1.2","0.5","1","1.5","1e-04","0.8062219","1.358621"
"1","1.2","0.1","1.5","1.5","1e-04","0.7641514","0.5258074"
"2","1.2","0.1","1.5","1.5","1e-04","1.071326","0.7870533"
"3","1.2","0.1","1.5","1.5","1e-04","0.00298307","0.02838807"
"4","1.2","0.1","1.5","1.5","1e-04","1.661766","0.807914"
"5","1.2","0.1","1.5","1.5","1e-04","1.21807","0.752584"
"1","1.2","0.2","1.5","1.5","1e-04","0.2157508","0.3641505"
"2","1.2","0.2","1.5","1.5","1e-04","0.7405757","0.6437419"
"3","1.2","0.2","1.5","1.5","1e-04","0.002256007","0.02439344"
"4","1.2","0.2","1.5","1.5","1e-04","1.259377","0.9596688"
"5","1.2","0.2","1.5","1.5","1e-04","1.138643","0.78541"
"1","1.2","0.3","1.5","1.5","1e-04","0.7914841","0.6852643"
"2","1.2","0.3","1.5","1.5","1e-04","1.013113","1.05726"
"3","1.2","0.3","1.5","1.5","1e-04","0.6745125","0.8728898"
"4","1.2","0.3","1.5","1.5","1e-04","0.2758468","0.576696"
"5","1.2","0.3","1.5","1.5","1e-04","1.477834","0.7429207"
"1","1.2","0.4","1.5","1.5","1e-04","0.9604113","1.004456"
"2","1.2","0.4","1.5","1.5","1e-04","1.279267","1.076486"
"3","1.2","0.4","1.5","1.5","1e-04","0.2709791","0.5372464"
"4","1.2","0.4","1.5","1.5","1e-04","0.2758419","0.5766645"
"5","1.2","0.4","1.5","1.5","1e-04","0.7701239","1.089792"
"1","1.2","0.5","1.5","1.5","1e-04","0.6184795","0.9018666"
"2","1.2","0.5","1.5","1.5","1e-04","1.586169","1.037418"
"3","1.2","0.5","1.5","1.5","1e-04","0.06050461","0.3307128"
"4","1.2","0.5","1.5","1.5","1e-04","1.21181","1.384554"
"5","1.2","0.5","1.5","1.5","1e-04","0.8062219","1.358621"
"1","1.2","0.1","2","1.5","1e-04","0.7641514","0.5258074"
"2","1.2","0.1","2","1.5","1e-04","1.071326","0.7870533"
"3","1.2","0.1","2","1.5","1e-04","0.002981897","0.02837601"
"4","1.2","0.1","2","1.5","1e-04","1.661766","0.807914"
"5","1.2","0.1","2","1.5","1e-04","1.21807","0.752584"
"1","1.2","0.2","2","1.5","1e-04","0.2157508","0.3641505"
"2","1.2","0.2","2","1.5","1e-04","0.7405757","0.6437419"
"3","1.2","0.2","2","1.5","1e-04","0.002252935","0.0243629"
"4","1.2","0.2","2","1.5","1e-04","1.259377","0.9596688"
"5","1.2","0.2","2","1.5","1e-04","1.138643","0.78541"
"1","1.2","0.3","2","1.5","1e-04","0.7914841","0.6852643"
"2","1.2","0.3","2","1.5","1e-04","1.013113","1.05726"
"3","1.2","0.3","2","1.5","1e-04","0.6745125","0.8728898"
"4","1.2","0.3","2","1.5","1e-04","0.2758407","0.5766535"
"5","1.2","0.3","2","1.5","1e-04","1.47783","0.742928"
"1","1.2","0.4","2","1.5","1e-04","0.9604113","1.004456"
"2","1.2","0.4","2","1.5","1e-04","1.279267","1.076486"
"3","1.2","0.4","2","1.5","1e-04","0.2709709","0.5372192"
"4","1.2","0.4","2","1.5","1e-04","0.2758419","0.5766645"
"5","1.2","0.4","2","1.5","1e-04","0.7701239","1.089792"
"1","1.2","0.5","2","1.5","1e-04","0.6184795","0.9018666"
"2","1.2","0.5","2","1.5","1e-04","1.586169","1.037418"
"3","1.2","0.5","2","1.5","1e-04","0.06048875","0.3306983"
"4","1.2","0.5","2","1.5","1e-04","1.21181","1.384554"
"5","1.2","0.5","2","1.5","1e-04","0.8062219","1.358621"
"1","1.2","0.1","0","2","1e-04","0.7641549","0.5258448"
"2","1.2","0.1","0","2","1e-04","1.071326","0.7870533"
"3","1.2","0.1","0","2","1e-04","0.00298088","0.02836653"
"4","1.2","0.1","0","2","1e-04","1.661766","0.807914"
"5","1.2","0.1","0","2","1e-04","1.21807","0.752584"
"1","1.2","0.2","0","2","1e-04","0.2157529","0.3641692"
"2","1.2","0.2","0","2","1e-04","0.7405751","0.6437414"
"3","1.2","0.2","0","2","1e-04","0.002251706","0.0243558"
"4","1.2","0.2","0","2","1e-04","1.259377","0.9596688"
"5","1.2","0.2","0","2","1e-04","1.138768","0.7854624"
"1","1.2","0.3","0","2","1e-04","0.79146","0.6852709"
"2","1.2","0.3","0","2","1e-04","1.013113","1.05726"
"3","1.2","0.3","0","2","1e-04","0.6745163","0.8729069"
"4","1.2","0.3","0","2","1e-04","0.2758553","0.5767179"
"5","1.2","0.3","0","2","1e-04","1.477827","0.7429573"
"1","1.2","0.4","0","2","1e-04","0.9597529","1.004509"
"2","1.2","0.4","0","2","1e-04","1.279267","1.076486"
"3","1.2","0.4","0","2","1e-04","0.2709798","0.5372339"
"4","1.2","0.4","0","2","1e-04","0.2758378","0.5766203"
"5","1.2","0.4","0","2","1e-04","0.7699983","1.089742"
"1","1.2","0.5","0","2","1e-04","0.6183679","0.9018865"
"2","1.2","0.5","0","2","1e-04","1.586103","1.03749"
"3","1.2","0.5","0","2","1e-04","0.0604372","0.3360903"
"4","1.2","0.5","0","2","1e-04","1.211804","1.384547"
"5","1.2","0.5","0","2","1e-04","0.8062219","1.358621"
"1","1.2","0.1","0.5","2","1e-04","0.7641549","0.5258448"
"2","1.2","0.1","0.5","2","1e-04","1.071326","0.7870533"
"3","1.2","0.1","0.5","2","1e-04","0.00298088","0.02836653"
"4","1.2","0.1","0.5","2","1e-04","1.661766","0.807914"
"5","1.2","0.1","0.5","2","1e-04","1.21807","0.752584"
"1","1.2","0.2","0.5","2","1e-04","0.2157529","0.3641692"
"2","1.2","0.2","0.5","2","1e-04","0.7405751","0.6437414"
"3","1.2","0.2","0.5","2","1e-04","0.002251706","0.0243558"
"4","1.2","0.2","0.5","2","1e-04","1.259377","0.9596688"
"5","1.2","0.2","0.5","2","1e-04","1.138768","0.7854624"
"1","1.2","0.3","0.5","2","1e-04","0.79146","0.6852709"
"2","1.2","0.3","0.5","2","1e-04","1.013113","1.05726"
"3","1.2","0.3","0.5","2","1e-04","0.6745163","0.8729069"
"4","1.2","0.3","0.5","2","1e-04","0.2758553","0.5767179"
"5","1.2","0.3","0.5","2","1e-04","1.477827","0.7429573"
"1","1.2","0.4","0.5","2","1e-04","0.9597529","1.004509"
"2","1.2","0.4","0.5","2","1e-04","1.279267","1.076486"
"3","1.2","0.4","0.5","2","1e-04","0.2709798","0.5372339"
"4","1.2","0.4","0.5","2","1e-04","0.2758378","0.5766203"
"5","1.2","0.4","0.5","2","1e-04","0.7699983","1.089742"
"1","1.2","0.5","0.5","2","1e-04","0.6183679","0.9018865"
"2","1.2","0.5","0.5","2","1e-04","1.586103","1.03749"
"3","1.2","0.5","0.5","2","1e-04","0.0604372","0.3360903"
"4","1.2","0.5","0.5","2","1e-04","1.211804","1.384547"
"5","1.2","0.5","0.5","2","1e-04","0.8062219","1.358621"
"1","1.2","0.1","1","2","1e-04","0.7641549","0.5258448"
"2","1.2","0.1","1","2","1e-04","1.071326","0.7870533"
"3","1.2","0.1","1","2","1e-04","0.00298088","0.02836653"
"4","1.2","0.1","1","2","1e-04","1.661766","0.807914"
"5","1.2","0.1","1","2","1e-04","1.21807","0.752584"
"1","1.2","0.2","1","2","1e-04","0.2157529","0.3641692"
"2","1.2","0.2","1","2","1e-04","0.7405751","0.6437414"
"3","1.2","0.2","1","2","1e-04","0.002251706","0.0243558"
"4","1.2","0.2","1","2","1e-04","1.259377","0.9596688"
"5","1.2","0.2","1","2","1e-04","1.138768","0.7854624"
"1","1.2","0.3","1","2","1e-04","0.79146","0.6852709"
"2","1.2","0.3","1","2","1e-04","1.013113","1.05726"
"3","1.2","0.3","1","2","1e-04","0.6745159","0.8729069"
"4","1.2","0.3","1","2","1e-04","0.2758477","0.5766955"
"5","1.2","0.3","1","2","1e-04","1.477825","0.7429558"
"1","1.2","0.4","1","2","1e-04","0.9597529","1.004509"
"2","1.2","0.4","1","2","1e-04","1.279267","1.076486"
"3","1.2","0.4","1","2","1e-04","0.2709798","0.5372339"
"4","1.2","0.4","1","2","1e-04","0.2758378","0.5766203"
"5","1.2","0.4","1","2","1e-04","0.7699983","1.089742"
"1","1.2","0.5","1","2","1e-04","0.6183679","0.9018865"
"2","1.2","0.5","1","2","1e-04","1.586103","1.03749"
"3","1.2","0.5","1","2","1e-04","0.0604372","0.3360903"
"4","1.2","0.5","1","2","1e-04","1.211804","1.384547"
"5","1.2","0.5","1","2","1e-04","0.8062219","1.358621"
"1","1.2","0.1","1.5","2","1e-04","0.7641549","0.5258448"
"2","1.2","0.1","1.5","2","1e-04","1.071326","0.7870533"
"3","1.2","0.1","1.5","2","1e-04","0.00298088","0.02836653"
"4","1.2","0.1","1.5","2","1e-04","1.661766","0.807914"
"5","1.2","0.1","1.5","2","1e-04","1.21807","0.752584"
"1","1.2","0.2","1.5","2","1e-04","0.2157529","0.3641692"
"2","1.2","0.2","1.5","2","1e-04","0.7405751","0.6437414"
"3","1.2","0.2","1.5","2","1e-04","0.002251706","0.0243558"
"4","1.2","0.2","1.5","2","1e-04","1.259377","0.9596688"
"5","1.2","0.2","1.5","2","1e-04","1.138768","0.7854624"
"1","1.2","0.3","1.5","2","1e-04","0.79146","0.6852709"
"2","1.2","0.3","1.5","2","1e-04","1.013113","1.05726"
"3","1.2","0.3","1.5","2","1e-04","0.674516","0.8729069"
"4","1.2","0.3","1.5","2","1e-04","0.2758477","0.5766955"
"5","1.2","0.3","1.5","2","1e-04","1.477838","0.7429153"
"1","1.2","0.4","1.5","2","1e-04","0.9597529","1.004509"
"2","1.2","0.4","1.5","2","1e-04","1.279267","1.076486"
"3","1.2","0.4","1.5","2","1e-04","0.2709798","0.5372339"
"4","1.2","0.4","1.5","2","1e-04","0.2758378","0.5766203"
"5","1.2","0.4","1.5","2","1e-04","0.7699983","1.089742"
"1","1.2","0.5","1.5","2","1e-04","0.6183679","0.9018865"
"2","1.2","0.5","1.5","2","1e-04","1.586103","1.03749"
"3","1.2","0.5","1.5","2","1e-04","0.0604372","0.3360903"
"4","1.2","0.5","1.5","2","1e-04","1.211804","1.384547"
"5","1.2","0.5","1.5","2","1e-04","0.8062219","1.358621"
"1","1.2","0.1","2","2","1e-04","0.7641549","0.5258448"
"2","1.2","0.1","2","2","1e-04","1.071326","0.7870533"
"3","1.2","0.1","2","2","1e-04","0.00298088","0.02836653"
"4","1.2","0.1","2","2","1e-04","1.661766","0.807914"
"5","1.2","0.1","2","2","1e-04","1.21807","0.752584"
"1","1.2","0.2","2","2","1e-04","0.2157529","0.3641692"
"2","1.2","0.2","2","2","1e-04","0.7405751","0.6437414"
"3","1.2","0.2","2","2","1e-04","0.002251706","0.0243558"
"4","1.2","0.2","2","2","1e-04","1.259377","0.9596688"
"5","1.2","0.2","2","2","1e-04","1.138768","0.7854624"
"1","1.2","0.3","2","2","1e-04","0.79146","0.6852709"
"2","1.2","0.3","2","2","1e-04","1.013113","1.05726"
"3","1.2","0.3","2","2","1e-04","0.674516","0.8729069"
"4","1.2","0.3","2","2","1e-04","0.2758477","0.5766955"
"5","1.2","0.3","2","2","1e-04","1.477838","0.7429153"
"1","1.2","0.4","2","2","1e-04","0.9597529","1.004509"
"2","1.2","0.4","2","2","1e-04","1.279267","1.076486"
"3","1.2","0.4","2","2","1e-04","0.2709798","0.5372339"
"4","1.2","0.4","2","2","1e-04","0.2758378","0.5766203"
"5","1.2","0.4","2","2","1e-04","0.77","1.089743"
"1","1.2","0.5","2","2","1e-04","0.6183679","0.9018865"
"2","1.2","0.5","2","2","1e-04","1.586103","1.03749"
"3","1.2","0.5","2","2","1e-04","0.0604372","0.3360903"
"4","1.2","0.5","2","2","1e-04","1.211804","1.384547"
"5","1.2","0.5","2","2","1e-04","0.8062219","1.358621"
"1","1.8","0.1","0","0","1e-04","1.015469","0.8457513"
"2","1.8","0.1","0","0","1e-04","0.9281561","0.8466865"
"3","1.8","0.1","0","0","1e-04","0.002259438","0.02441571"
"4","1.8","0.1","0","0","1e-04","1.121938","0.8424287"
"5","1.8","0.1","0","0","1e-04","1.332677","0.8594507"
"1","1.8","0.2","0","0","1e-04","0.7915386","0.6852498"
"2","1.8","0.2","0","0","1e-04","1.013113","1.05726"
"3","1.8","0.2","0","0","1e-04","0.6744975","0.872918"
"4","1.8","0.2","0","0","1e-04","0.2758479","0.5767191"
"5","1.8","0.2","0","0","1e-04","1.477809","0.7429647"
"1","1.8","0.3","0","0","1e-04","0.9182192","0.8131388"
"2","1.8","0.3","0","0","1e-04","0.964893","1.093422"
"3","1.8","0.3","0","0","1e-04","0.07456098","0.3049418"
"4","1.8","0.3","0","0","1e-04","2.083333","2.074424"
"5","1.8","0.3","0","0","1e-04","1.644905","0.8975479"
"1","1.8","0.4","0","0","1e-04","0.7672882","1.397035"
"2","1.8","0.4","0","0","1e-04","0.6158974","0.8086554"
"3","1.8","0.4","0","0","1e-04","0.5655361","1.178193"
"4","1.8","0.4","0","0","1e-04","1.142565","1.122894"
"5","1.8","0.4","0","0","1e-04","0.370531","0.9791557"
"1","1.8","0.5","0","0","1e-04","2.083333","3.662321"
"2","1.8","0.5","0","0","1e-04","1.833333","22.66913"
"3","1.8","0.5","0","0","1e-04","1.363722","0.6988517"
"4","1.8","0.5","0","0","1e-04","1.373519","0.69885"
"5","1.8","0.5","0","0","1e-04","1.545415","2.75042"
"1","1.8","0.1","0.5","0","1e-04","1.015469","0.8457513"
"2","1.8","0.1","0.5","0","1e-04","0.9281561","0.8466865"
"3","1.8","0.1","0.5","0","1e-04","0.002259438","0.02441571"
"4","1.8","0.1","0.5","0","1e-04","1.121938","0.8424287"
"5","1.8","0.1","0.5","0","1e-04","1.332677","0.8594507"
"1","1.8","0.2","0.5","0","1e-04","0.7915386","0.6852498"
"2","1.8","0.2","0.5","0","1e-04","1.013113","1.05726"
"3","1.8","0.2","0.5","0","1e-04","0.6744979","0.872918"
"4","1.8","0.2","0.5","0","1e-04","0.2758479","0.5767191"
"5","1.8","0.2","0.5","0","1e-04","1.477809","0.7429647"
"1","1.8","0.3","0.5","0","1e-04","0.9182192","0.8131388"
"2","1.8","0.3","0.5","0","1e-04","0.964893","1.093422"
"3","1.8","0.3","0.5","0","1e-04","0.07456098","0.3049418"
"4","1.8","0.3","0.5","0","1e-04","2.083333","2.074424"
"5","1.8","0.3","0.5","0","1e-04","1.644905","0.8975479"
"1","1.8","0.4","0.5","0","1e-04","0.7672882","1.397035"
"2","1.8","0.4","0.5","0","1e-04","0.6158974","0.8086554"
"3","1.8","0.4","0.5","0","1e-04","0.5655361","1.178193"
"4","1.8","0.4","0.5","0","1e-04","1.142565","1.122894"
"5","1.8","0.4","0.5","0","1e-04","0.370531","0.9791557"
"1","1.8","0.5","0.5","0","1e-04","2.083333","3.662321"
"2","1.8","0.5","0.5","0","1e-04","1.833333","22.66913"
"3","1.8","0.5","0.5","0","1e-04","1.365139","0.6988517"
"4","1.8","0.5","0.5","0","1e-04","1.375775","0.6988499"
"5","1.8","0.5","0.5","0","1e-04","1.545415","2.75042"
"1","1.8","0.1","1","0","1e-04","1.015469","0.8457513"
"2","1.8","0.1","1","0","1e-04","0.9281561","0.8466865"
"3","1.8","0.1","1","0","1e-04","0.002259438","0.02441571"
"4","1.8","0.1","1","0","1e-04","1.121938","0.8424287"
"5","1.8","0.1","1","0","1e-04","1.332677","0.8594507"
"1","1.8","0.2","1","0","1e-04","0.7915386","0.6852498"
"2","1.8","0.2","1","0","1e-04","1.013113","1.05726"
"3","1.8","0.2","1","0","1e-04","0.6744978","0.872918"
"4","1.8","0.2","1","0","1e-04","0.2758479","0.5767191"
"5","1.8","0.2","1","0","1e-04","1.477809","0.7429647"
"1","1.8","0.3","1","0","1e-04","0.9182192","0.8131388"
"2","1.8","0.3","1","0","1e-04","0.964893","1.093422"
"3","1.8","0.3","1","0","1e-04","0.07456098","0.3049418"
"4","1.8","0.3","1","0","1e-04","2.083333","2.074424"
"5","1.8","0.3","1","0","1e-04","1.644905","0.8975479"
"1","1.8","0.4","1","0","1e-04","0.7672882","1.397035"
"2","1.8","0.4","1","0","1e-04","0.6158974","0.8086554"
"3","1.8","0.4","1","0","1e-04","0.5655361","1.178193"
"4","1.8","0.4","1","0","1e-04","1.142565","1.122894"
"5","1.8","0.4","1","0","1e-04","0.370531","0.9791557"
"1","1.8","0.5","1","0","1e-04","2.083333","3.662321"
"2","1.8","0.5","1","0","1e-04","1.833333","22.66913"
"3","1.8","0.5","1","0","1e-04","1.369203","0.6988517"
"4","1.8","0.5","1","0","1e-04","1.364408","0.6988505"
"5","1.8","0.5","1","0","1e-04","1.545415","2.75042"
"1","1.8","0.1","1.5","0","1e-04","1.015469","0.8457513"
"2","1.8","0.1","1.5","0","1e-04","0.9281561","0.8466865"
"3","1.8","0.1","1.5","0","1e-04","0.002291902","0.0247301"
"4","1.8","0.1","1.5","0","1e-04","1.121938","0.8424287"
"5","1.8","0.1","1.5","0","1e-04","1.332677","0.8594507"
"1","1.8","0.2","1.5","0","1e-04","0.7915386","0.6852498"
"2","1.8","0.2","1.5","0","1e-04","1.013113","1.05726"
"3","1.8","0.2","1.5","0","1e-04","0.674498","0.872918"
"4","1.8","0.2","1.5","0","1e-04","0.2758479","0.5767191"
"5","1.8","0.2","1.5","0","1e-04","1.477809","0.7431021"
"1","1.8","0.3","1.5","0","1e-04","0.9182192","0.8131388"
"2","1.8","0.3","1.5","0","1e-04","0.964893","1.093422"
"3","1.8","0.3","1.5","0","1e-04","0.07455617","0.3048656"
"4","1.8","0.3","1.5","0","1e-04","2.083333","2.074424"
"5","1.8","0.3","1.5","0","1e-04","1.644905","0.8975479"
"1","1.8","0.4","1.5","0","1e-04","0.7672882","1.397035"
"2","1.8","0.4","1.5","0","1e-04","0.6158974","0.8086554"
"3","1.8","0.4","1.5","0","1e-04","0.5655361","1.178193"
"4","1.8","0.4","1.5","0","1e-04","1.142565","1.122894"
"5","1.8","0.4","1.5","0","1e-04","0.370531","0.9791557"
"1","1.8","0.5","1.5","0","1e-04","2.083333","3.662321"
"2","1.8","0.5","1.5","0","1e-04","1.833333","22.66913"
"3","1.8","0.5","1.5","0","1e-04","1.098128","0.6987835"
"4","1.8","0.5","1.5","0","1e-04","1.098128","0.6987835"
"5","1.8","0.5","1.5","0","1e-04","1.545502","2.750395"
"1","1.8","0.1","2","0","1e-04","1.014216","0.8458752"
"2","1.8","0.1","2","0","1e-04","0.9281561","0.8466865"
"3","1.8","0.1","2","0","1e-04","0.002274331","0.0244924"
"4","1.8","0.1","2","0","1e-04","1.121006","0.8425708"
"5","1.8","0.1","2","0","1e-04","1.331962","0.8594998"
"1","1.8","0.2","2","0","1e-04","0.7915386","0.6852498"
"2","1.8","0.2","2","0","1e-04","1.013113","1.05726"
"3","1.8","0.2","2","0","1e-04","0.6744501","0.8730138"
"4","1.8","0.2","2","0","1e-04","0.2758412","0.5766288"
"5","1.8","0.2","2","0","1e-04","1.477809","0.743107"
"1","1.8","0.3","2","0","1e-04","0.9181888","0.8133606"
"2","1.8","0.3","2","0","1e-04","0.964893","1.093422"
"3","1.8","0.3","2","0","1e-04","0.07457315","0.3050537"
"4","1.8","0.3","2","0","1e-04","2.083333","2.074424"
"5","1.8","0.3","2","0","1e-04","1.085603","0.7825144"
"1","1.8","0.4","2","0","1e-04","0.7672882","1.397035"
"2","1.8","0.4","2","0","1e-04","0.6159189","0.8086248"
"3","1.8","0.4","2","0","1e-04","0.5655361","1.178193"
"4","1.8","0.4","2","0","1e-04","1.142565","1.122894"
"5","1.8","0.4","2","0","1e-04","0.3705728","0.9834416"
"1","1.8","0.5","2","0","1e-04","2.083333","3.662321"
"2","1.8","0.5","2","0","1e-04","1.833333","22.66913"
"3","1.8","0.5","2","0","1e-04","1.377983","0.699023"
"4","1.8","0.5","2","0","1e-04","1.394156","0.6987291"
"5","1.8","0.5","2","0","1e-04","1.545176","2.75048"
"1","1.8","0.1","0","0.5","1e-04","1.015469","0.8457513"
"2","1.8","0.1","0","0.5","1e-04","0.9281561","0.8466865"
"3","1.8","0.1","0","0.5","1e-04","0.002253144","0.02436706"
"4","1.8","0.1","0","0.5","1e-04","1.121938","0.8424287"
"5","1.8","0.1","0","0.5","1e-04","1.332677","0.8594507"
"1","1.8","0.2","0","0.5","1e-04","0.7914907","0.6852609"
"2","1.8","0.2","0","0.5","1e-04","1.013113","1.05726"
"3","1.8","0.2","0","0.5","1e-04","0.6745056","0.8729113"
"4","1.8","0.2","0","0.5","1e-04","0.27585","0.5767192"
"5","1.8","0.2","0","0.5","1e-04","1.477815","0.7429577"
"1","1.8","0.3","0","0.5","1e-04","0.9182192","0.8131388"
"2","1.8","0.3","0","0.5","1e-04","0.964893","1.093422"
"3","1.8","0.3","0","0.5","1e-04","0.07455231","0.3048998"
"4","1.8","0.3","0","0.5","1e-04","2.083333","2.074424"
"5","1.8","0.3","0","0.5","1e-04","1.644933","0.8975414"
"1","1.8","0.4","0","0.5","1e-04","0.7672882","1.397035"
"2","1.8","0.4","0","0.5","1e-04","0.6158883","0.8086517"
"3","1.8","0.4","0","0.5","1e-04","0.5655361","1.178193"
"4","1.8","0.4","0","0.5","1e-04","1.142565","1.122894"
"5","1.8","0.4","0","0.5","1e-04","0.3705147","0.9791193"
"1","1.8","0.5","0","0.5","1e-04","2.083333","3.662321"
"2","1.8","0.5","0","0.5","1e-04","1.833333","22.66913"
"3","1.8","0.5","0","0.5","1e-04","1.367359","0.6988497"
"4","1.8","0.5","0","0.5","1e-04","1.377013","0.6988481"
"5","1.8","0.5","0","0.5","1e-04","1.545415","2.75042"
"1","1.8","0.1","0.5","0.5","1e-04","1.015469","0.8457513"
"2","1.8","0.1","0.5","0.5","1e-04","0.9281561","0.8466865"
"3","1.8","0.1","0.5","0.5","1e-04","0.002253144","0.02436706"
"4","1.8","0.1","0.5","0.5","1e-04","1.121938","0.8424287"
"5","1.8","0.1","0.5","0.5","1e-04","1.332677","0.8594507"
"1","1.8","0.2","0.5","0.5","1e-04","0.7914907","0.6852609"
"2","1.8","0.2","0.5","0.5","1e-04","1.013113","1.05726"
"3","1.8","0.2","0.5","0.5","1e-04","0.6745055","0.8729113"
"4","1.8","0.2","0.5","0.5","1e-04","0.27585","0.5767192"
"5","1.8","0.2","0.5","0.5","1e-04","1.477815","0.7429577"
"1","1.8","0.3","0.5","0.5","1e-04","0.9182192","0.8131388"
"2","1.8","0.3","0.5","0.5","1e-04","0.964893","1.093422"
"3","1.8","0.3","0.5","0.5","1e-04","0.07455231","0.3048998"
"4","1.8","0.3","0.5","0.5","1e-04","2.083333","2.074424"
"5","1.8","0.3","0.5","0.5","1e-04","1.644933","0.8975414"
"1","1.8","0.4","0.5","0.5","1e-04","0.7672882","1.397035"
"2","1.8","0.4","0.5","0.5","1e-04","0.6158883","0.8086517"
